s1,s2,label,pred
你个单身狗,你对象在哪里,0,1
没有人叫你呀,谁叫你来,1,0
你不爱我了，要离开你怎么办,我不爱你了怎么办,1,0
Hello宝贝,宝贝到什么地方去了,0,1
你就是我的全部,唯有你不可失去,0,1
w51按键,w51按键操作,0,1
你是在嘲笑我吗,你给我的感觉是在嘲笑我,0,1
为什么照片删不掉,为什么欧珀有些照片删不掉？,1,0
你知道我在哪里,我在哪我在哪我在哪,1,0
弯曲的曲怎么写,曲怎么写,1,0
我男朋友是你,你是我男朋友,0,1
你是个有能力人的,你真的是个人才,0,1
再给我讲个笑话吧,笑话哈哈,1,0
我喜欢的女生不喜欢我怎么办……,我喜欢一个人她不喜欢我怎么办,0,1
你们喜欢留的什么发型呢,什么发型适合你,0,1
你不说我怎么知道,没人给我说我也想知道啊,1,0
我很能说话,我就会说话,0,1
奶奶要去哪里,那我奶奶在哪里,0,1
唱首歌来听一听,来一首歌怎么样,0,1
我爱吃火锅你还是否记忆我,我爱吃火锅，你忘了吗,0,1
朋友发给我的朋友圈,朋友圈怎样发送,1,0
今天晚上吃啥,你晚上吃啥,1,0
叫我大哥,大哥就是我,0,1
我552呼叫他,552呼叫怎么设置,1,0
万什么千什么,千什么万什么,0,1
你怎么知道我还想玩,我还想玩,1,0
有没有酒店,最近的酒店,0,1
我好孤单啊,怎我一个人好孤独啊,0,1
我走了哦,我还是走吧,1,0
拜拜的时候，永远不见的歌,后会无期的意,1,0
三十分钟以后喊我,半个小时过后叫我,0,1
小兔子乖乖,小兔子乖乖的乖乖,0,1
不帮我打开计算机,帮我打开计算机,1,0
马上住进我的心里面,滚到我心里来繇,0,1
我不想听音乐,我不想听,1,0
你厉害还是没我厉害,我没你厉害,0,1
加油我会支持你的,加油你是最棒的我支持你,0,1
你在说什么,你说什么了,1,0
大哥是我的名字,叫我大哥,0,1
qq在哪里,帮我在qq上挂号qq号,1,0
小布你给我讲笑话,还想听笑话,0,1
怎么设置信息闪光灯,来信息怎么能让闪光灯闪,1,0
你说我喜好喝什么,你知晓我喜欢喝什么吗,0,1
倾听中聆听中,倾听中,0,1
如果我没有钱怎么弄啊,可是我没有钱怎么办,0,1
手机格式化后怎么恢复以前的东西,找回手机格式化在哪,1,0
为什么我的卡不能用了,我的卡位怎么不能用了,0,1
打开声音讲个笑话,给我讲个笑话故事,1,0
我娶你是不可能的,我不娶你,0,1
你看我不弄死你,我弄死你,1,0
你得让我考个问题,我考你一个问题,0,1
明天要不要读书,明天我要不要去念书呢,0,1
你必得加油,不努力能行吗,0,1
我想追你你是同意还是不同意啊,我能泡你吗,1,0
需要什么帮助吗,这歌啥请问有什么帮助吗,1,0
我会觉得你说话好听吗,我说话声音太难听了,1,0
手机出现蓝屏了怎么办,手机蓝屏怎么弄,1,0
你给我唱一首歌呗,你给我放一首歌,1,0
你讲个笑话吧,给我讲个搞笑,1,0
我想大声告诉你,告诉你大声我想,0,1
别跟我讲话,别跟我说别老问了,0,1
你丑不丑啊,你是不是很丑啊,1,0
我来帮我我来帮你,我就帮你了，怎么办,1,0
再说一个冷笑话吧,讲个冷笑话,0,1
开着灯,帮我把灯打开,1,0
打开美颜功能,打开视频美颜功能,0,1
我这是在哪里啊,请问，你在哪里,1,0
我心里不舒服,我不开心,0,1
打开蓝牙设备设置,设置蓝牙设备,0,1
今天我就毕业了,今天我们的毕业典礼,1,0
会做什么，会做什么,用有什么用啊,1,0
电脑玩游戏太卡怎么办,电脑玩游戏有点卡怎么办,0,1
你放心好了,我觉得你可以放心啊,1,0
我相当可以,我觉得我可以,1,0
你有个屁用,你有啥用,1,0
别人打电话来不亮屏,别人打电话过来不亮屏怎么办,0,1
那你你想怎么样,你介意我怎样吗,1,0
长得好看还不让看,我长得不好看,1,0
你跟我聊微信了,你理我了吗,1,0
原来你是女孩子呀,我一直以为你是男孩子,1,0
打开喜马拉雅打开喜马拉雅,用喜马拉雅,1,0
家里的号码,家里的电话,1,0
手机有时候卡屏,手机有时候卡顿,0,1
如何解锁手机锁死,手锁死怎么解除,0,1
小布你会玩成语接龙吗,跟我玩成语接龙,0,1
怎样找到以前在相册中删除的照片,我想找到以前删除的照片,1,0
你就是个笨蛋,你是个傻吊吗,1,0
如何收到验证码,接收不到验证码怎么办,1,0
我们要上课了,现在要去上课了吗,1,0
你会不会夸人呢,你很会夸人的嘛,0,1
兄弟过生日送什么最好,兄哥过生日送什么最好,0,1
我不是我是否你说的,我是对你说的不是对我自己的说,1,0
我的快递呢,我的快递没了,0,1
oppo手环使用,oppo手环的使用操作,0,1
预约服务怎么弄,预约服务预约流程,0,1
我就想你看看,您好我好想看你你好,0,1
今天的学习结束了,我放学了,0,1
你功能没有小艾同学强大,同学功能没有小艾你强大,0,1
你好我是你的好朋友,我们是好朋友,0,1
蓝牙耳机可以连两个手机不,两个手机连接一个蓝牙耳机可以吗？,1,0
我要设置打卡岂设置,我要打卡，我要,0,1
不错不错不错,效果不错,0,1
今天不跟我说话就不喜欢你了,今天就不喜欢你了,1,0
你可以做我男朋友吗,你做我男朋友吗,0,1
打开微信扫描,打开微信扫码,0,1
我的手机要更新,我想要更新手机系统,0,1
你们会不会下火啊,你会下火吗,0,1
WHATAREYOUGOINGTODO,Whatareyougoing,0,1
明天的天气多少度,小布明天什么天气,0,1
微信电脑,微信电脑版,0,1
休息用英语怎么说,休息的英文,0,1
为什么充电器充不上,充电器为什么一会儿充上一会儿充不上,0,1
主题商店中资源的,主题商店中资源的介绍,0,1
那你就聊几句,那你聊啊,1,0
我之前没见过,我们还没有见过,0,1
我老公变了他不爱我了,老公变了,0,1
那我是不是给你充电呢,那我不给你充电呢,1,0
发QQ消息,回复QQ消息,0,1
手机保养,手机包养,1,0
跟你聊天很开心,很开心今天能够跟你在一起聊天,0,1
可以唤醒你吗,怎么就可以唤醒你了呢,1,0
你弄啥来,你在干什么,0,1
我快到了,终于要到了,1,0
让我来告诉你,让我来告诉你这个题怎么做,1,0
ace2拍照模糊,ace2敲打照像 素低,0,1
怎样查询我的订单,我的订单哪里查询,0,1
我的oppo手机账户密码忘了怎么找回,我的oppo登录账号密码忘记了怎么办,0,1
无情哈拉哨,无情哈拉哨的,0,1
你家人去哪儿了,你有家人吗,0,1
吃饱了撑的,吃饱就犯困,0,1
你会学鸡叫吗,给我学个鸡叫,1,0
你要说话,你要陪我说话,1,0
谢谢你可以休息了,歇歇吧得到你帮助真是万幸,0,1
我猜错了,我好像猜错了,0,1
您好你low么,想象不到你真不是垃圾,0,1
狗肉怎么做才好吃,狗肉怎么吃,0,1
你不晓得怎么会,你怎么能不知道呢,1,0
我做你的男朋友吧,我是你的男朋友,0,1
你没电了会怎么样,你没电了，还会说话吗,1,0
你给我唱一首儿歌,帮我唱一首儿歌,0,1
哪些书是你读过的,你读过书吗,0,1
我今天特别难受,我好难受,0,1
今天有风吗,今天有风吗晚上有风吗,1,0
你给我叫爸爸快点,嗯你叫我爸爸我就会回来的快些,0,1
我想吃汉堡包,话说想吃汉堡,1,0
设定开关机时间,设定开机时间,1,0
有什幺小说好看吗,现在有什么小说可以看的,0,1
你这么胖减什么肥,你这么胖该减肥了,1,0
打电话给婆妈,给婆婆妈打电话,0,1
可不可以设置动态壁纸,如何设置动态壁纸,1,0
信不信我拿你去换钱,信不信我把你给卖了,0,1
怎么不一样,不一样吗,1,0
你到底在哪里呀,我知道你到底在哪里了,0,1
你值多少钱啊,你认为你能值多少,1,0
王者荣耀有哪些人,王者荣耀里面有多少个英雄,0,1
为什么寄修按有验证码不显示,柰手机寄修为什么点不了验证码,1,0
我想大声告诉你,我就是想是的告诉你,1,0
为什么我的手机语音助手不能语音呼醒,为什么我的手机呼叫助手没有声音了,1,0
你是不是人,你觉得你和人一样吗,0,1
你舍得离开我吗,别滚了回来,0,1
打开滴滴秀,打开滴滴打车,1,0
双色球开奖公告,色球开奖,1,0
给你放个屁,来放个屁,0,1
你要不要跟我聊天,跟我闲聊吗,0,1
给我交出来,给我拿出来,0,1
你眼睛好小,眼睛小小的很好看,1,0
请帮我讲一个故事,讲个故事,0,1
我吃过饭了,我吃好了,1,0
24节气是什么,24节气有哪些,0,1
那就继续加油,加油吧，还是加油吧,0,1
根本没有充电器怎么充电,没有充电器和充电宝怎么充电,0,1
为何我又不理我了,为什么我不理我了,0,1
帮我打开滴滴,帮我打开滴滴出行,1,0
笑话谢谢,讲一下笑话,1,0
春节倒计时是多少,春节还有多少天,1,0
那你快点啊,你能不呢快一点出来,1,0
抖音小视频岂打开,抖音软件打不开,1,0
怎么设置滑动右下角返回,手机右下角怎么设置返回键,1,0
小布帮我查速递,怎么查快递,1,0
怎么降温,突然降温，怎么回事,1,0
烟花易冷，我想听,放一首烟花易冷的诗篇,1,0
怎么暂停一段音乐,我不喜爱这首歌,1,0
你还有我,我是你的唯一,1,0
双色球中奖,查询双色球开奖结果,0,1
你真的不爱我吗,你为什么不爱我呢,1,0
我都不见过你了,你们认识我吗，我都不识你,0,1
一点都不好笑哎,我的看法是没有让我笑,0,1
你们有钱吗,你们肯定有钱吧,0,1
我肚子一点都不饿,我肚子饿,1,0
我不爱你了哦,我不爱你,0,1
你必须要有一个外国名字,你的外国名字叫什么,1,0
最近的服务网点,离我最近的服务网点在哪里,0,1
你吃饭了,你啥时候吃饭呀,0,1
六十分钟叫我,计时六十分钟,0,1
打电话666,电话666,1,0
556打电话,558打电话,0,1
个五点半的闹钟,设置个五点半的闹钟,0,1
闹钟定的十六点四十,定一个六点四十的闹钟,1,0
向你表达我的感谢,哦谢谢你,1,0
说你呢你现在时不听话了,你们都不听话吗,1,0
你不擅长什么,你不会啥,0,1
你看到我了吗,我在这儿呀,0,1
手机进水后延长保是否有效,进水后延长保是否有效,1,0
我说我热,我感觉很热,1,0
想问下我想订个屏幕,我想买一个屏幕,1,0
我跟你说话你没听见吗,听不到我说话的声音吗,0,1
我爱上你了,对呀我现在已经爱上你了,0,1
打开斗鱼,打开斗鱼直播,0,1
换电话号码行吗,电话号码怎么换,0,1
以后你叫我哥,请叫我哥,0,1
你真的觉得好笑吗,这一点都不好笑,1,0
我说你是个什么东西,你是什么东东,0,1
再帮我定个闹钟,帮我定个闹钟怎么样,0,1
这两个东西,两个东西,0,1
把歌曲打开,放点音乐呗,1,0
七十除以二除以二等于多少,七十除以二等于多少除以多少等于多少,1,0
a32cpu和a32cpu的分别,oppo a32的cpu有几个本,1,0
给我们讲个笑,说个笑话给我听,0,1
我要去那个,好我要去,1,0
手机无信号,手机无信号信号差,0,1
哦好冷啊,都是冰好冷啊,1,0
你可不可以陪我聊会儿天,能不能陪我聊会儿天,0,1
你就是我的全世界,我真的好爱你哦,0,1
星期天天气,星期天有没有雨,0,1
跟你说话了,跟你说了,0,1
阅读签到奖励介绍,阅读签到奖励指,0,1
和我说早安,每天和我说早安,1,0
游戏空间怎么在游戏里里面打开,如何呼出游戏空间,0,1
我买个手机感觉不好想查一下真伪,我想查一下我手真伪,0,1
手机开关机键失灵怎么样处理,手机开机键失效,1,0
公交卡删除,公交卡怎么删除,1,0
你知道个啥,你还懂什么,0,1
k7的电池容量,k7电池续航,1,0
搜索王俊凯,搜索王俊凯的,0,1
明天早上七点三十的闹钟,设置早上七点三十的闹钟,0,1
我最爱谁,我最爱的人是谁,0,1
你怎么可能不睡觉啊,你怎不睡觉,0,1
你才不是一个人呢,那你不是人,0,1
我遇到了坏人怎么办,我遇见坏人了怎么办,0,1
滑动退出应用,退出应用,1,0
你帮我打了,你帮我打开了,0,1
双击亮屏失灵,有时候双击亮屏失灵,1,0
内在比外在更有价值,好看的皮囊千篇一律有趣的灵魂万里挑一,1,0
可以发图片吗,可以给图片吗,1,0
你唱一下歌,你会唱歌吗,1,0
叫啥玩意儿,啥破玩意儿,1,0
不知道你是否是帅的,请问我帅不帅,1,0
我具备问题,我没有问题,0,1
那你需要充电吗,你充电是怎么充的啊,1,0
我竟无言以对,难道是我错了,0,1
在多少电量的时候是充电的最佳时机,手机在多少电量的时候可以充电呢,0,1
倒计时半小时,给我计时三十分钟,0,1
k3屏幕总成价格是多少,k3换个主板多少钱,1,0
我的手机已经没电了,我的手机快没电了,0,1
我妈刚才骂我了,怎么可能我妈刚才没骂我,0,1
我想查钻卡权益,钻卡权益,0,1
我想订屏幕，哪个牌子好,我要买个手机显示屏,1,0
此机型的耳机孔在哪,耳机孔在哪,1,0
可卡因是什么颜色的,可卡因的颜色,0,1
